Index Name,Date,Open,High,Low,Close,open-close,low-high,is_quarter_end,SMA_10,SMA_50,target
NIFTY 50,2018-03-01,10479.95,10525.5,10447.15,10458.35,21.600000000000364,-78.35000000000036,1,10455.039999999999,10628.486,0
NIFTY 50,2018-03-05,10428.3,10428.7,10323.9,10358.85,69.44999999999891,-104.80000000000109,1,10445.695000000002,10626.399,0
NIFTY 50,2018-03-06,10420.5,10441.35,10215.9,10249.25,171.25,-225.45000000000073,1,10432.779999999999,10622.5,0
NIFTY 50,2018-03-07,10232.95,10243.35,10141.55,10154.2,78.75,-101.80000000000109,1,10412.16,10616.778,1
NIFTY 50,2018-03-08,10216.25,10270.35,10146.4,10242.65,-26.399999999999636,-123.95000000000073,1,10396.68,10611.771,0
NIFTY 50,2018-03-09,10271.3,10296.7,10211.9,10226.85,44.44999999999891,-84.80000000000109,1,10381.095000000001,10605.678,1
NIFTY 50,2018-03-12,10301.6,10433.65,10295.45,10421.4,-119.79999999999927,-138.1999999999989,1,10374.130000000001,10604.291000000001,1
NIFTY 50,2018-03-13,10389.5,10478.6,10377.85,10426.85,-37.350000000000364,-100.75,1,10358.555,10603.27,0
NIFTY 50,2018-03-14,10393.05,10420.35,10336.3,10410.9,-17.850000000000364,-84.05000000000109,1,10344.215,10600.874,0
NIFTY 50,2018-03-15,10405.45,10420.0,10346.2,10360.15,45.30000000000109,-73.79999999999927,1,10330.945000000002,10599.366000000002,0
NIFTY 50,2018-03-16,10345.15,10346.3,10180.25,10195.15,150.0,-166.04999999999927,1,10304.625,10594.425,0
NIFTY 50,2018-03-19,10215.35,10224.55,10075.3,10094.25,121.10000000000036,-149.25,1,10278.164999999999,10587.446000000002,1
NIFTY 50,2018-03-20,10051.55,10155.65,10049.1,10124.35,-72.80000000000109,-106.54999999999927,1,10265.675,10579.837,1
NIFTY 50,2018-03-21,10181.95,10227.3,10132.95,10155.25,26.700000000000728,-94.34999999999854,1,10265.779999999999,10571.765,0
NIFTY 50,2018-03-22,10167.5,10207.85,10105.4,10114.75,52.75,-102.45000000000073,1,10252.99,10561.588,0
NIFTY 50,2018-03-23,9968.8,10027.7,9951.9,9998.05,-29.25,-75.80000000000109,1,10230.109999999999,10548.809000000001,1
NIFTY 50,2018-03-26,9989.15,10143.5,9958.55,10130.65,-141.5,-184.95000000000073,1,10201.035,10538.778,1
NIFTY 50,2018-03-27,10188.0,10207.9,10139.65,10184.15,3.850000000000364,-68.25,1,10176.765,10529.437,0
NIFTY 50,2018-03-28,10143.6,10158.35,10096.9,10113.7,29.899999999999636,-61.45000000000073,1,10147.045,10518.086000000001,1
NIFTY 50,2018-04-02,10151.65,10220.1,10127.75,10211.8,-60.149999999999636,-92.35000000000036,0,10132.21,10507.491000000002,1
NIFTY 50,2018-04-03,10186.85,10255.35,10171.05,10245.0,-58.149999999999636,-84.30000000000109,0,10137.195,10498.382,0
NIFTY 50,2018-04-04,10274.6,10279.85,10111.3,10128.4,146.20000000000073,-168.5500000000011,0,10140.609999999999,10485.179,1
NIFTY 50,2018-04-05,10228.45,10331.8,10227.45,10325.15,-96.69999999999891,-104.34999999999854,0,10160.69,10475.342,1
NIFTY 50,2018-04-06,10322.75,10350.45,10290.85,10331.6,-8.850000000000364,-59.600000000000364,0,10178.324999999999,10464.08,1
NIFTY 50,2018-04-09,10333.7,10397.7,10328.5,10379.35,-45.649999999999636,-69.20000000000073,0,10204.785,10452.342999999999,1
NIFTY 50,2018-04-10,10412.9,10424.85,10381.5,10402.25,10.649999999999636,-43.350000000000364,0,10245.205,10438.714,1
NIFTY 50,2018-04-11,10428.15,10428.15,10355.6,10417.15,11.0,-72.54999999999927,0,10273.855,10425.337,1
NIFTY 50,2018-04-12,10410.65,10469.9,10395.25,10458.65,-48.0,-74.64999999999964,0,10301.305,10413.117,1
NIFTY 50,2018-04-13,10495.3,10519.9,10451.45,10480.6,14.699999999998909,-68.44999999999891,0,10337.994999999999,10400.121,1
NIFTY 50,2018-04-16,10398.3,10540.15,10396.35,10528.35,-130.0500000000011,-143.79999999999927,0,10369.65,10389.695,1
NIFTY 50,2018-04-17,10557.3,10560.45,10495.65,10548.7,8.599999999998545,-64.80000000000109,0,10400.02,10380.115,0
NIFTY 50,2018-04-18,10578.9,10594.2,10509.7,10526.2,52.69999999999891,-84.5,0,10439.8,10370.301,1
NIFTY 50,2018-04-19,10563.65,10572.2,10546.2,10565.3,-1.6499999999996362,-26.0,0,10463.814999999999,10366.395,0
NIFTY 50,2018-04-20,10560.35,10582.35,10527.45,10564.05,-3.6999999999989086,-54.899999999999636,0,10487.060000000001,10364.345,1
NIFTY 50,2018-04-23,10592.8,10638.35,10514.95,10584.7,8.099999999998545,-123.39999999999964,0,10507.595,10366.074,1
NIFTY 50,2018-04-24,10578.1,10636.8,10569.0,10614.35,-36.25,-67.79999999999927,0,10528.805,10368.827000000001,0
NIFTY 50,2018-04-25,10612.4,10612.6,10536.45,10570.55,41.850000000000364,-76.14999999999964,0,10544.145,10368.701,1
NIFTY 50,2018-04-26,10586.5,10628.4,10559.65,10617.8,-31.299999999999272,-68.75,0,10560.06,10371.958,1
NIFTY 50,2018-04-27,10651.65,10719.8,10647.55,10692.3,-40.649999999999636,-72.25,0,10581.23,10375.009,1
NIFTY 50,2018-04-30,10705.75,10759.0,10704.6,10739.35,-33.600000000000364,-54.399999999999636,0,10602.33,10379.778,0
NIFTY 50,2018-05-02,10783.85,10784.65,10689.8,10718.05,65.80000000000109,-94.85000000000036,0,10619.265,10383.229,0
NIFTY 50,2018-05-03,10720.15,10720.6,10647.45,10679.65,40.5,-73.14999999999964,0,10634.609999999999,10387.776,0
NIFTY 50,2018-05-04,10700.45,10700.45,10601.6,10618.25,82.20000000000073,-98.85000000000036,0,10639.905,10392.572999999999,1
NIFTY 50,2018-05-07,10653.15,10725.65,10635.65,10715.5,-62.350000000000364,-90.0,0,10655.05,10399.675,1
NIFTY 50,2018-05-08,10757.9,10758.55,10689.4,10717.8,40.100000000000364,-69.14999999999964,0,10668.36,10406.082,1
NIFTY 50,2018-05-09,10693.35,10766.25,10689.85,10741.7,-48.350000000000364,-76.39999999999964,0,10681.095,10413.261999999999,0
NIFTY 50,2018-05-10,10779.65,10785.55,10705.0,10716.55,63.100000000000364,-80.54999999999927,0,10695.695,10417.772,1
NIFTY 50,2018-05-11,10741.95,10812.05,10724.45,10806.5,-64.54999999999927,-87.59999999999854,0,10714.565,10422.25,1
NIFTY 50,2018-05-14,10815.15,10834.85,10774.75,10806.6,8.549999999999272,-60.100000000000364,0,10725.994999999999,10427.296,0
NIFTY 50,2018-05-15,10812.6,10929.2,10781.4,10801.85,10.75,-147.8000000000011,0,10732.244999999999,10433.476,0
NIFTY 50,2018-05-16,10751.95,10790.45,10699.7,10741.1,10.850000000000364,-90.75,0,10734.55,10439.131,0
NIFTY 50,2018-05-17,10775.6,10777.25,10664.5,10682.7,92.89999999999964,-112.75,0,10734.855,10445.608,0
NIFTY 50,2018-05-18,10671.85,10674.95,10589.1,10596.4,75.45000000000073,-85.85000000000036,0,10732.67,10452.551,0
NIFTY 50,2018-05-21,10616.7,10621.7,10505.8,10516.7,100.0,-115.90000000000146,0,10712.789999999999,10459.801,1
NIFTY 50,2018-05-22,10518.45,10558.6,10490.55,10536.7,-18.25,-68.05000000000109,0,10694.68,10465.682,0
NIFTY 50,2018-05-23,10521.1,10533.55,10417.8,10430.35,90.75,-115.75,0,10663.545,10469.752,1
NIFTY 50,2018-05-24,10464.85,10535.15,10419.8,10513.85,-49.0,-115.35000000000036,0,10643.275,10471.601,1
NIFTY 50,2018-05-25,10533.05,10628.05,10524.0,10605.15,-72.10000000000036,-104.04999999999927,0,10623.14,10475.167,1
NIFTY 50,2018-05-28,10648.35,10709.8,10640.55,10688.65,-40.29999999999927,-69.25,0,10611.345000000001,10480.722000000002,0
NIFTY 50,2018-05-29,10689.4,10717.25,10616.1,10633.3,56.100000000000364,-101.14999999999964,0,10594.49,10486.185,0
NIFTY 50,2018-05-30,10579.0,10648.7,10558.45,10614.35,-35.350000000000364,-90.25,0,10581.814999999999,10494.569,1
NIFTY 50,2018-05-31,10670.1,10763.8,10620.4,10736.15,-66.04999999999927,-143.39999999999964,0,10587.16,10507.407,0
NIFTY 50,2018-06-01,10738.45,10764.75,10681.5,10696.2,42.25,-83.25,1,10597.140000000001,10518.844,0
NIFTY 50,2018-06-04,10765.95,10770.3,10618.35,10628.5,137.45000000000073,-151.9499999999989,1,10608.320000000002,10528.309,0
NIFTY 50,2018-06-05,10630.7,10633.15,10550.9,10593.15,37.55000000000109,-82.25,1,10613.965,10537.877,1
NIFTY 50,2018-06-06,10603.45,10698.35,10587.5,10684.65,-81.19999999999891,-110.85000000000036,1,10639.395,10551.608999999999,1
NIFTY 50,2018-06-07,10722.6,10818.0,10722.6,10768.35,-45.75,-95.39999999999964,1,10664.845,10564.363000000001,0
NIFTY 50,2018-06-08,10736.4,10779.45,10709.05,10767.65,-31.25,-70.40000000000146,1,10681.095,10576.033000000001,1
NIFTY 50,2018-06-11,10781.85,10850.55,10777.05,10786.95,-5.100000000000364,-73.5,1,10690.925,10589.498,1
NIFTY 50,2018-06-12,10816.15,10856.55,10789.4,10842.85,-26.700000000000728,-67.14999999999964,1,10711.880000000001,10602.119,1
NIFTY 50,2018-06-13,10887.5,10893.25,10842.65,10856.7,30.799999999999272,-50.600000000000364,1,10736.115,10614.353000000001,0
NIFTY 50,2018-06-14,10832.9,10833.7,10773.55,10808.05,24.850000000000364,-60.150000000001455,1,10743.305,10627.946000000002,1
NIFTY 50,2018-06-15,10808.65,10834.0,10755.4,10817.7,-9.050000000001091,-78.60000000000036,1,10755.454999999998,10637.796999999999,0
NIFTY 50,2018-06-18,10830.2,10830.2,10787.35,10799.85,30.350000000000364,-42.850000000000364,1,10772.59,10647.162,0
NIFTY 50,2018-06-19,10789.45,10789.45,10701.2,10710.45,79.0,-88.25,1,10784.32,10653.784000000001,1
NIFTY 50,2018-06-20,10734.65,10781.8,10724.05,10772.05,-37.399999999999636,-57.75,1,10793.060000000001,10661.18,0
NIFTY 50,2018-06-21,10808.45,10809.6,10725.9,10741.1,67.35000000000036,-83.70000000000073,1,10790.335000000001,10667.659,1
NIFTY 50,2018-06-22,10742.7,10837.0,10710.45,10821.85,-79.14999999999964,-126.54999999999927,1,10795.755000000001,10674.923,0
NIFTY 50,2018-06-25,10822.9,10831.05,10753.05,10762.45,60.44999999999891,-78.0,1,10793.305,10680.56,1
NIFTY 50,2018-06-26,10742.7,10805.25,10732.55,10769.15,-26.44999999999891,-72.70000000000073,1,10785.935000000001,10685.376,0
NIFTY 50,2018-06-27,10785.5,10785.5,10652.4,10671.4,114.10000000000036,-133.10000000000036,1,10767.404999999999,10687.83,0
NIFTY 50,2018-06-28,10660.8,10674.2,10557.7,10589.1,71.69999999999891,-116.5,1,10745.51,10689.088,1
NIFTY 50,2018-06-29,10612.85,10723.05,10612.35,10714.3,-101.44999999999891,-110.69999999999891,1,10735.17,10692.068000000001,0
NIFTY 50,2018-07-02,10732.35,10736.15,10604.65,10657.3,75.05000000000109,-131.5,0,10720.914999999999,10693.933,1
NIFTY 50,2018-07-03,10668.6,10713.3,10630.25,10699.9,-31.299999999999272,-83.04999999999927,0,10719.86,10696.237,1
NIFTY 50,2018-07-04,10715.0,10777.15,10677.75,10769.9,-54.899999999999636,-99.39999999999964,0,10719.645,10699.348,0
NIFTY 50,2018-07-05,10786.05,10786.05,10726.25,10749.75,36.29999999999927,-59.79999999999927,0,10720.509999999998,10702.932000000003,1
NIFTY 50,2018-07-06,10744.15,10816.35,10735.05,10772.65,-28.5,-81.30000000000109,0,10715.59,10706.028999999999,1
NIFTY 50,2018-07-09,10838.3,10860.35,10807.15,10852.9,-14.600000000000364,-53.20000000000073,0,10724.634999999998,10709.240999999998,1
NIFTY 50,2018-07-10,10902.75,10956.9,10876.65,10947.25,-44.5,-80.25,0,10742.445,10713.399,1
NIFTY 50,2018-07-11,10956.4,10976.65,10923.0,10948.3,8.100000000000364,-53.649999999999636,0,10770.135,10718.004,1
NIFTY 50,2018-07-12,11006.95,11078.3,10999.65,11023.2,-16.25,-78.64999999999964,0,10813.545,10724.875,0
NIFTY 50,2018-07-13,11056.9,11071.35,10999.75,11018.9,38.0,-71.60000000000036,0,10844.005,10732.888,0
NIFTY 50,2018-07-16,11018.95,11019.5,10926.25,10936.85,82.10000000000036,-93.25,0,10871.960000000001,10737.315,1
NIFTY 50,2018-07-17,10939.65,11018.5,10925.6,11008.05,-68.39999999999964,-92.89999999999964,0,10902.775,10743.12,0
NIFTY 50,2018-07-18,11060.2,11076.2,10956.3,10980.45,79.75,-119.90000000000146,0,10923.83,10747.895,0
NIFTY 50,2018-07-19,10999.5,11006.5,10935.45,10957.1,42.399999999999636,-71.04999999999927,0,10944.565,10752.705999999998,1
NIFTY 50,2018-07-20,10963.5,11030.25,10946.2,11010.2,-46.70000000000073,-84.04999999999927,0,10968.32,10756.78,1
NIFTY 50,2018-07-23,11019.85,11093.4,11010.95,11084.75,-64.89999999999964,-82.44999999999891,0,10991.505000000001,10762.343,1
NIFTY 50,2018-07-24,11109.0,11143.4,11092.5,11134.3,-25.299999999999272,-50.899999999999636,0,11010.210000000001,10768.992,0
NIFTY 50,2018-07-25,11148.4,11157.15,11113.25,11132.0,16.399999999999636,-43.899999999999636,0,11028.58,10776.81,1
NIFTY 50,2018-07-26,11132.95,11185.85,11125.7,11167.3,-34.349999999998545,-60.149999999999636,0,11042.99,10786.502,1
NIFTY 50,2018-07-27,11232.75,11283.4,11210.25,11278.35,-45.600000000000364,-73.14999999999964,0,11068.935000000001,10800.140999999998,1
NIFTY 50,2018-07-30,11296.65,11328.1,11261.45,11319.55,-22.899999999999636,-66.64999999999964,0,11107.205,10816.198,1
NIFTY 50,2018-07-31,11311.05,11366.0,11267.75,11356.5,-45.45000000000073,-98.25,0,11142.05,10832.594000000001,0
NIFTY 50,2018-08-01,11359.8,11390.55,11313.55,11346.2,13.599999999998545,-77.0,0,11178.625,10850.910999999998,0
NIFTY 50,2018-08-02,11328.9,11328.9,11234.95,11244.7,84.19999999999891,-93.94999999999891,0,11207.384999999998,10865.528,1
NIFTY 50,2018-08-03,11297.8,11368.0,11294.55,11360.8,-63.0,-73.45000000000073,0,11242.445,10880.640999999998,1
NIFTY 50,2018-08-06,11401.5,11427.65,11370.6,11387.1,14.399999999999636,-57.04999999999927,0,11272.68,10894.61,1
NIFTY 50,2018-08-07,11423.15,11428.95,11359.7,11389.45,33.69999999999891,-69.25,0,11298.195,10909.733,1
NIFTY 50,2018-08-08,11412.5,11459.95,11379.3,11450.0,-37.5,-80.65000000000146,0,11329.994999999999,10926.446000000002,1
NIFTY 50,2018-08-09,11493.25,11495.2,11454.1,11470.7,22.549999999999272,-41.100000000000364,0,11360.335000000001,10941.136999999999,0
NIFTY 50,2018-08-10,11474.95,11478.75,11419.65,11429.5,45.45000000000073,-59.100000000000364,0,11375.45,10955.803,0
NIFTY 50,2018-08-13,11369.6,11406.3,11340.3,11355.75,13.850000000000364,-66.0,0,11379.07,10970.348,1
NIFTY 50,2018-08-14,11381.7,11452.45,11370.8,11435.1,-53.399999999999636,-81.65000000000146,0,11386.93,10987.187,0
NIFTY 50,2018-08-16,11397.15,11449.85,11366.25,11385.05,12.100000000000364,-83.60000000000036,0,11390.814999999999,11001.195,1
NIFTY 50,2018-08-17,11437.15,11486.45,11431.8,11470.75,-33.600000000000364,-54.650000000001455,0,11413.420000000002,11015.243,1
NIFTY 50,2018-08-20,11502.1,11565.3,11499.65,11551.75,-49.649999999999636,-65.64999999999964,0,11432.515,11030.925,1
NIFTY 50,2018-08-21,11576.2,11581.75,11539.6,11570.9,5.300000000001091,-42.149999999999636,0,11450.895,11046.604000000001,1
NIFTY 50,2018-08-23,11620.7,11620.7,11546.7,11582.75,37.95000000000073,-74.0,0,11470.225,11061.402,0
NIFTY 50,2018-08-24,11566.6,11604.6,11532.0,11557.1,9.5,-72.60000000000036,0,11480.935000000001,11075.41,1
NIFTY 50,2018-08-27,11605.85,11700.95,11595.6,11691.95,-86.10000000000036,-105.35000000000036,0,11503.060000000001,11093.087999999998,1
NIFTY 50,2018-08-28,11731.95,11760.2,11710.5,11738.5,-6.549999999999272,-49.70000000000073,0,11533.960000000001,11111.503999999999,0
NIFTY 50,2018-08-29,11744.95,11753.2,11678.85,11691.9,53.05000000000109,-74.35000000000036,0,11567.575,11129.345,0
NIFTY 50,2018-08-30,11694.75,11698.8,11639.7,11676.8,17.950000000000728,-59.099999999998545,0,11591.744999999999,11148.671999999999,1
NIFTY 50,2018-08-31,11675.85,11727.65,11640.1,11680.5,-4.649999999999636,-87.54999999999927,0,11621.289999999999,11166.841,0
NIFTY 50,2018-09-03,11751.8,11751.8,11567.4,11582.35,169.4499999999989,-184.39999999999964,1,11632.45,11183.666000000001,0
NIFTY 50,2018-09-04,11598.75,11602.55,11496.85,11520.3,78.45000000000073,-105.69999999999891,1,11629.304999999998,11197.635,0
NIFTY 50,2018-09-05,11514.85,11542.65,11393.85,11476.95,37.899999999999636,-148.79999999999927,1,11619.91,11211.925,1
NIFTY 50,2018-09-06,11514.15,11562.25,11436.05,11536.9,-22.75,-126.20000000000073,1,11615.325,11227.28,1
NIFTY 50,2018-09-07,11558.25,11603.0,11484.4,11589.1,-30.850000000000364,-118.60000000000036,1,11618.525,11245.633999999998,0
NIFTY 50,2018-09-10,11570.25,11573.0,11427.3,11438.1,132.14999999999964,-145.70000000000073,1,11593.14,11262.614,0
NIFTY 50,2018-09-11,11476.85,11479.4,11274.0,11287.5,189.35000000000036,-205.39999999999964,1,11548.039999999999,11274.078000000001,1
NIFTY 50,2018-09-12,11340.1,11380.75,11250.2,11369.9,-29.799999999999272,-130.54999999999927,1,11515.84,11288.33,1
NIFTY 50,2018-09-14,11443.5,11523.25,11430.55,11515.2,-71.70000000000073,-92.70000000000073,1,11499.68,11304.635999999999,0
NIFTY 50,2018-09-17,11464.95,11464.95,11366.9,11377.75,87.20000000000073,-98.05000000000109,1,11469.405,11316.792999999998,0
NIFTY 50,2018-09-18,11381.55,11411.45,11268.95,11278.9,102.64999999999964,-142.5,1,11439.060000000001,11327.375999999998,0
NIFTY 50,2018-09-19,11326.65,11332.05,11210.9,11234.35,92.29999999999927,-121.14999999999964,1,11410.465,11336.61,0
NIFTY 50,2018-09-21,11271.3,11346.8,10866.45,11143.1,128.1999999999989,-480.34999999999854,1,11377.08,11342.414,0
NIFTY 50,2018-09-24,11164.4,11170.15,10943.6,10967.4,197.0,-226.54999999999927,1,11320.130000000001,11342.817,1
NIFTY 50,2018-09-25,10969.95,11080.6,10882.85,11067.45,-97.5,-197.75,1,11267.965,11345.2,0
NIFTY 50,2018-09-26,11145.55,11145.55,10993.05,11053.8,91.75,-152.5,1,11229.535,11345.812,0
NIFTY 50,2018-09-27,11079.8,11089.45,10953.35,10977.55,102.25,-136.10000000000036,1,11198.539999999999,11344.985,0
NIFTY 50,2018-09-28,11008.1,11034.1,10850.3,10930.45,77.64999999999964,-183.8000000000011,1,11154.595000000001,11344.857,1
NIFTY 50,2018-10-01,10930.9,11035.65,10821.55,11008.3,-77.39999999999964,-214.10000000000036,0,11103.904999999999,11344.862,0
NIFTY 50,2018-10-03,10982.7,10989.05,10843.75,10858.25,124.45000000000073,-145.29999999999927,0,11051.954999999998,11342.418,0
NIFTY 50,2018-10-04,10754.7,10754.7,10547.25,10599.25,155.45000000000073,-207.45000000000073,0,10983.99,11335.261,0
NIFTY 50,2018-10-05,10514.1,10540.65,10261.9,10316.45,197.64999999999964,-278.75,0,10892.2,11321.385999999999,1
NIFTY 50,2018-10-08,10310.15,10398.35,10198.4,10348.05,-37.899999999999636,-199.95000000000073,0,10812.695000000002,11306.652,0
NIFTY 50,2018-10-09,10390.3,10397.6,10279.35,10301.05,89.25,-118.25,0,10746.06,11289.987000000001,1
NIFTY 50,2018-10-10,10331.85,10482.35,10318.25,10460.1,-128.25,-164.10000000000036,0,10685.325,11276.549,0
NIFTY 50,2018-10-11,10169.8,10335.95,10138.6,10234.65,-64.85000000000036,-197.35000000000036,0,10603.41,11257.896,1
NIFTY 50,2018-10-12,10331.55,10492.45,10322.15,10472.5,-140.95000000000073,-170.3000000000011,0,10552.904999999999,11241.779000000002,1
NIFTY 50,2018-10-15,10524.2,10526.3,10410.15,10512.5,11.700000000000728,-116.14999999999964,0,10511.109999999999,11225.638,1
NIFTY 50,2018-10-16,10550.15,10604.9,10525.3,10584.75,-34.600000000000364,-79.60000000000036,0,10468.755,11210.203000000001,0
NIFTY 50,2018-10-17,10688.7,10710.15,10436.45,10453.05,235.65000000000146,-273.6999999999989,0,10428.234999999999,11192.34,0
NIFTY 50,2018-10-19,10339.7,10380.1,10249.6,10303.55,36.150000000001455,-130.5,0,10398.665,11173.517,0
NIFTY 50,2018-10-22,10405.85,10408.55,10224.0,10245.25,160.60000000000036,-184.54999999999927,0,10391.545,11151.206,0
NIFTY 50,2018-10-23,10152.6,10222.1,10102.35,10146.8,5.800000000001091,-119.75,0,10371.419999999998,11126.4,1
NIFTY 50,2018-10-24,10278.15,10290.65,10126.7,10224.75,53.399999999999636,-163.9499999999989,0,10363.789999999999,11103.105999999998,0
NIFTY 50,2018-10-25,10135.05,10166.6,10079.3,10124.9,10.149999999999636,-87.30000000000109,0,10330.27,11076.604,0
NIFTY 50,2018-10-26,10122.35,10128.85,10004.55,10030.0,92.35000000000036,-124.30000000000109,0,10309.805,11047.79,1
NIFTY 50,2018-10-29,10078.1,10275.3,10020.35,10250.85,-172.75,-254.9499999999989,0,10287.64,11024.216999999999,0
NIFTY 50,2018-10-30,10239.4,10285.1,10175.35,10198.4,41.0,-109.75,0,10256.23,11001.07,1
NIFTY 50,2018-10-31,10209.55,10396.0,10105.1,10386.6,-177.0500000000011,-290.89999999999964,0,10236.414999999999,10980.1,0
NIFTY 50,2018-11-01,10441.7,10441.9,10341.9,10380.45,61.25,-100.0,0,10229.155,10960.008,1
NIFTY 50,2018-11-02,10462.3,10606.95,10457.7,10553.0,-90.70000000000073,-149.25,0,10254.1,10941.653,0
NIFTY 50,2018-11-05,10558.75,10558.8,10477.0,10524.0,34.75,-81.79999999999927,0,10281.975,10921.098,1
NIFTY 50,2018-11-06,10552.0,10600.25,10491.45,10530.0,22.0,-108.79999999999927,0,10320.295000000002,10900.28,1
NIFTY 50,2018-11-07,10614.45,10616.45,10582.3,10598.4,16.05000000000109,-34.150000000001455,0,10357.66,10880.593,0
NIFTY 50,2018-11-09,10614.7,10619.55,10544.85,10585.2,29.5,-74.69999999999891,0,10403.689999999999,10861.155,0
NIFTY 50,2018-11-12,10607.8,10645.5,10464.05,10482.2,125.59999999999854,-181.45000000000073,0,10448.91,10836.96,1
NIFTY 50,2018-11-13,10451.9,10596.25,10440.55,10582.5,-130.60000000000036,-155.70000000000073,0,10482.075,10813.84,0
NIFTY 50,2018-11-14,10634.9,10651.6,10532.7,10576.3,58.600000000000364,-118.89999999999964,0,10519.865,10791.528,1
NIFTY 50,2018-11-15,10580.6,10646.5,10557.5,10616.7,-36.100000000000364,-89.0,0,10542.875,10770.326,1
NIFTY 50,2018-11-16,10644.0,10695.15,10631.15,10682.2,-38.20000000000073,-64.0,0,10573.05,10750.36,1
NIFTY 50,2018-11-19,10731.25,10774.7,10688.8,10763.4,-32.149999999999636,-85.90000000000146,0,10594.09,10733.981000000002,0
NIFTY 50,2018-11-20,10740.1,10740.85,10640.85,10656.2,83.89999999999964,-100.0,0,10607.310000000001,10716.698999999999,0
NIFTY 50,2018-11-21,10670.95,10671.3,10562.35,10600.05,70.90000000000146,-108.94999999999891,0,10614.314999999999,10699.161,0
NIFTY 50,2018-11-22,10612.65,10646.25,10512.0,10526.75,85.89999999999964,-134.25,0,10607.15,10678.958,1
NIFTY 50,2018-11-26,10568.3,10637.8,10489.75,10628.6,-60.30000000000109,-148.04999999999927,0,10611.490000000002,10659.748,1
NIFTY 50,2018-11-27,10621.45,10695.15,10596.35,10685.6,-64.14999999999964,-98.79999999999927,0,10631.829999999998,10644.698,1
NIFTY 50,2018-11-28,10708.75,10757.8,10699.85,10728.85,-20.100000000000364,-57.94999999999891,0,10646.465,10633.525,1
NIFTY 50,2018-11-29,10808.7,10883.05,10782.35,10858.7,-50.0,-100.69999999999891,0,10674.705,10623.301000000001,1
NIFTY 50,2018-11-30,10892.1,10922.45,10835.1,10876.75,15.350000000000364,-87.35000000000036,0,10700.71,10610.532,1
NIFTY 50,2018-12-03,10930.7,10941.2,10845.35,10883.75,46.95000000000073,-95.85000000000036,1,10720.865,10600.652,0
NIFTY 50,2018-12-04,10877.1,10890.95,10833.35,10869.5,7.600000000000364,-57.600000000000364,1,10731.475,10592.464000000002,0
NIFTY 50,2018-12-05,10820.45,10821.05,10747.95,10782.9,37.55000000000109,-73.09999999999854,1,10744.145,10583.435,0
NIFTY 50,2018-12-06,10718.15,10722.65,10588.25,10601.15,117.0,-134.39999999999964,1,10744.255000000001,10572.596000000001,1
NIFTY 50,2018-12-07,10644.8,10704.55,10599.35,10693.7,-48.900000000001455,-105.19999999999891,1,10760.95,10567.122,0
NIFTY 50,2018-12-10,10508.7,10558.85,10474.95,10488.45,20.25,-83.89999999999964,1,10746.935000000001,10555.542,1
NIFTY 50,2018-12-11,10350.05,10567.15,10333.85,10549.15,-199.10000000000036,-233.29999999999927,1,10733.289999999999,10545.448999999999,1
NIFTY 50,2018-12-12,10591.0,10752.2,10560.8,10737.6,-146.60000000000036,-191.40000000000146,1,10734.165,10540.65,1
NIFTY 50,2018-12-13,10810.75,10838.6,10749.5,10791.55,19.200000000000728,-89.10000000000036,1,10727.45,10537.872,1
NIFTY 50,2018-12-14,10784.5,10815.75,10752.1,10805.45,-20.950000000000728,-63.649999999999636,1,10720.320000000002,10533.815,1
NIFTY 50,2018-12-17,10853.2,10900.35,10844.85,10888.35,-35.149999999999636,-55.5,1,10720.78,10534.417,1
NIFTY 50,2018-12-18,10850.9,10915.4,10819.1,10908.7,-57.80000000000109,-96.29999999999927,1,10724.7,10540.606000000002,1
NIFTY 50,2018-12-19,10930.55,10985.15,10928.0,10967.3,-36.75,-57.149999999999636,1,10743.14,10553.623,0
NIFTY 50,2018-12-20,10885.2,10962.55,10880.05,10951.7,-66.5,-82.5,1,10778.195000000002,10565.696000000002,0
NIFTY 50,2018-12-21,10944.25,10963.65,10738.65,10754.0,190.25,-225.0,1,10784.225,10574.755,0
NIFTY 50,2018-12-24,10780.9,10782.3,10649.25,10663.5,117.39999999999964,-133.04999999999927,1,10801.73,10578.823,1
NIFTY 50,2018-12-26,10635.45,10747.5,10534.55,10729.85,-94.39999999999964,-212.95000000000073,1,10819.8,10588.726999999999,1
NIFTY 50,2018-12-27,10817.9,10834.2,10764.45,10779.8,38.100000000000364,-69.75,1,10824.02,10594.873,1
NIFTY 50,2018-12-28,10820.95,10893.6,10817.15,10859.9,-38.94999999999891,-76.45000000000073,1,10830.855,10601.821000000002,1
NIFTY 50,2018-12-31,10913.2,10923.55,10853.2,10862.55,50.650000000001455,-70.34999999999854,1,10836.564999999999,10607.377,1
NIFTY 50,2019-01-01,10881.7,10923.6,10807.1,10910.1,-28.399999999999636,-116.5,0,10838.740000000002,10616.518,0
NIFTY 50,2019-01-02,10868.85,10895.35,10735.05,10792.5,76.35000000000036,-160.3000000000011,0,10827.12,10626.296999999999,0
NIFTY 50,2019-01-03,10796.8,10814.05,10661.25,10672.25,124.54999999999927,-152.79999999999927,0,10797.615000000002,10634.837,1
NIFTY 50,2019-01-04,10699.7,10741.05,10628.65,10727.35,-27.649999999999636,-112.39999999999964,0,10775.18,10646.448,1
